Device,Trip,StartTime,Endtime,UTCTime,TripStart,TodTripStart
"2,559",499,"28,250","168,100","1,544,744,784,593","43,447.99","43,447.78"
"2,559",504,"97,300","239,600","1,544,788,019,489","43,448.49","43,448.28"
"2,559",505,"22,950","189,200","1,544,831,674,628","43,449.00","43,448.79"
"2,559",517,"31,250","77,350","1,544,899,867,056","43,449.79","43,449.58"
"2,559",521,"54,800","143,800","1,544,931,882,678","43,450.16","43,449.95"
"2,559",527,"49,950","59,950","1,544,993,317,625","43,450.87","43,450.66"
"2,559",530,"96,150","237,750","1,545,045,825,328","43,451.48","43,451.27"
"2,559",532,"26,150","186,200","1,545,090,674,847","43,451.99","43,451.79"
"2,559",533,"116,600","257,200","1,545,133,423,586","43,452.49","43,452.28"
"2,559",535,"21,450","180,750","1,545,181,125,350","43,453.04","43,452.83"
"2,559",539,"24,750","164,300","1,545,221,284,438","43,453.51","43,453.30"
"2,559",545,"42,800","221,550","1,545,261,426,331","43,453.97","43,453.76"
"2,559",547,"131,150","316,200","1,545,306,437,361","43,454.49","43,454.28"
"2,559",548,"34,550","214,950","1,545,345,184,615","43,454.94","43,454.73"
"2,559",553,"186,400","333,100","1,545,393,193,323","43,455.50","43,455.29"
"2,559",556,"78,750","207,100","1,545,419,337,207","43,455.80","43,455.59"
"2,559",565,"52,000","90,700","1,545,493,689,934","43,456.66","43,456.45"
"2,559",567,"412,950","456,800","1,545,498,135,895","43,456.71","43,456.50"
"2,559",595,"75,500","1,084,400","1,545,843,157,113","43,460.70","43,460.50"
"2,559",599,"64,900","1,060,700","1,546,017,433,395","43,462.72","43,462.51"
"2,559",603,"70,850","374,700","1,546,095,504,319","43,463.62","43,463.42"
"2,559",605,"476,500","763,050","1,546,196,589,528","43,464.79","43,464.59"
"2,559",614,"75,550","105,300","1,546,281,959,862","43,465.78","43,465.57"
"2,559",615,"30,100","71,400","1,546,283,966,963","43,465.81","43,465.60"
"2,559",616,"22,200","50,250","1,546,288,760,199","43,465.86","43,465.65"
"2,559",617,"20,600","27,700","1,546,290,635,487","43,465.88","43,465.67"
"2,559",619,"30,350","43,100","1,546,293,514,135","43,465.92","43,465.71"
"2,559",620,"48,850","57,250","1,546,294,139,856","43,465.92","43,465.72"
"2,559",626,"92,350","102,750","1,546,383,924,424","43,466.96","43,466.75"
"2,559",627,"18,050","27,900","1,546,387,579,201","43,467.00","43,466.80"
"2,559",628,"43,650","192,600","1,546,393,040,993","43,467.07","43,466.86"
"2,559",671,"130,850","307,800","1,546,865,250,613","43,472.53","43,472.33"
"2,559",672,"28,350","198,200","1,546,902,295,589","43,472.96","43,472.75"
"2,559",673,"99,650","290,750","1,546,948,727,728","43,473.50","43,473.29"
"2,559",674,"24,900","233,450","1,546,985,874,623","43,473.93","43,473.72"
"2,559",678,"107,050","256,800","1,547,053,969,322","43,474.72","43,474.51"
"2,559",679,"30,000","165,800","1,547,077,927,598","43,475.00","43,474.79"
"2,559",682,"183,400","335,750","1,547,120,872,334","43,475.49","43,475.28"
"2,559",684,"36,150","198,500","1,547,150,843,327","43,475.84","43,475.63"
"2,584",1,"203,950","271,750","1,528,281,378,477","43,257.44","43,257.28"
"2,584",2,"33,600","191,750","1,528,320,724,173","43,257.90","43,257.73"
"2,584",3,"133,800","221,100","1,528,368,334,642","43,258.45","43,258.28"
"2,584",4,"24,050","76,500","1,528,412,253,734","43,258.96","43,258.79"
"2,584",5,"212,950","268,750","1,528,450,803,651","43,259.40","43,259.24"
"2,584",6,"23,900","86,350","1,528,491,213,931","43,259.87","43,259.70"
"2,584",12,"68,600","245,550","1,528,661,660,725","43,261.84","43,261.68"
"2,584",13,"126,500","240,350","1,528,713,484,207","43,262.44","43,262.28"
"2,584",14,"29,650","71,650","1,528,762,535,362","43,263.01","43,262.84"
"2,584",15,"202,150","209,950","1,528,797,334,137","43,263.41","43,263.25"
"2,584",16,"30,450","193,300","1,528,845,235,019","43,263.97","43,263.80"
"2,584",18,"125,800","234,900","1,528,885,803,667","43,264.44","43,264.27"
"2,584",19,"24,600","72,850","1,528,923,215,959","43,264.87","43,264.70"
"2,584",20,"213,950","280,800","1,528,972,893,680","43,265.45","43,265.28"
"2,584",21,"21,850","72,350","1,529,014,443,586","43,265.93","43,265.76"
"2,584",22,"211,850","267,150","1,529,059,650,433","43,266.45","43,266.28"
"2,584",24,"22,500","78,400","1,529,097,604,754","43,266.89","43,266.72"
"2,584",33,"34,450","211,500","1,529,267,780,286","43,268.86","43,268.69"
"2,584",36,"207,050","304,850","1,529,322,695,475","43,269.49","43,269.33"
"2,584",37,"16,000","32,000","1,529,353,494,612","43,269.85","43,269.68"
"2,584",38,"30,700","256,400","1,529,355,609,092","43,269.88","43,269.71"
"2,584",41,"162,150","252,000","1,529,405,433,153","43,270.45","43,270.29"
"2,584",42,"29,550","78,150","1,529,435,765,438","43,270.80","43,270.64"
"2,584",43,"18,550","36,200","1,529,436,967,336","43,270.82","43,270.65"
"2,584",45,"204,800","264,500","1,529,491,534,839","43,271.45","43,271.28"
"2,584",46,"24,250","79,000","1,529,524,581,050","43,271.83","43,271.66"
"2,584",59,"54,700","733,400","1,529,704,025,637","43,273.91","43,273.74"
"2,584",60,"19,000","828,100","1,529,713,129,663","43,274.01","43,273.85"
"2,584",62,"9,900","923,450","1,529,760,129,313","43,274.56","43,274.39"
"2,584",63,"81,700","720,200","1,529,772,673,327","43,274.70","43,274.54"
"2,584",64,"7,650","777,750","1,529,782,652,537","43,274.82","43,274.65"
"2,584",66,"32,750","872,400","1,529,791,442,687","43,274.92","43,274.75"
"2,584",68,"88,900","957,750","1,529,847,783,858","43,275.57","43,275.41"
"2,584",70,"19,000","434,800","1,529,858,699,532","43,275.70","43,275.53"
"2,584",71,"30,200","121,400","1,529,870,809,974","43,275.84","43,275.67"
"2,584",72,"27,650","317,500","1,529,873,471,389","43,275.87","43,275.70"
"2,584",73,"8,400","470,450","1,529,877,856,062","43,275.92","43,275.75"
"2,584",77,"29,400","610,550","1,529,937,860,606","43,276.61","43,276.45"
"2,584",81,"25,450","342,250","1,529,948,896,301","43,276.74","43,276.58"
"2,584",82,"10,150","688,750","1,529,953,048,977","43,276.79","43,276.62"
"2,584",88,"141,700","284,750","1,529,974,106,403","43,277.03","43,276.87"
"2,584",90,"6,300","192,600","1,529,982,003,328","43,277.13","43,276.96"
"2,584",91,"50,850","125,850","1,530,025,473,335","43,277.63","43,277.46"
"2,584",96,"102,650","382,550","1,530,054,964,608","43,277.97","43,277.80"
"2,584",99,"118,750","686,200","1,530,290,104,983","43,280.69","43,280.52"
"2,584",100,"33,550","89,100","1,530,298,990,857","43,280.79","43,280.63"
"2,584",101,"63,000","88,850","1,530,302,792,618","43,280.84","43,280.67"
"2,584",103,"65,800","310,500","1,530,306,276,788","43,280.88","43,280.71"
"2,584",104,"6,100","103,750","1,530,384,692,824","43,281.79","43,281.62"
"2,584",105,"19,850","383,750","1,530,386,126,731","43,281.80","43,281.64"
"2,584",106,"22,650","267,350","1,530,391,854,459","43,281.87","43,281.70"
"2,584",132,"1,092,650","1,183,000","1,530,626,244,806","43,284.58","43,284.42"
"2,584",133,"28,200","283,800","1,530,638,399,834","43,284.72","43,284.56"
"2,584",134,"31,100","112,050","1,530,643,165,259","43,284.78","43,284.61"
"2,584",144,"354,650","861,500","1,530,716,360,716","43,285.63","43,285.46"
"2,584",145,"22,000","505,000","1,530,725,922,923","43,285.74","43,285.57"
"2,584",147,"28,550","770,750","1,530,733,411,048","43,285.82","43,285.66"
"2,584",163,"431,300","1,000,300","1,530,894,737,740","43,287.69","43,287.52"
"2,584",164,"26,000","723,750","1,530,906,730,244","43,287.83","43,287.66"
"2,584",166,"19,050","383,350","1,530,915,610,896","43,287.93","43,287.76"
"2,584",167,"6,450","414,000","1,530,920,047,596","43,287.98","43,287.82"
"2,584",168,"8,150","379,500","1,530,924,494,273","43,288.03","43,287.87"
"2,584",171,"20,750","163,450","1,530,973,676,888","43,288.60","43,288.44"
"2,584",172,"88,550","539,050","1,530,979,632,840","43,288.67","43,288.51"
"2,584",174,"37,000","1,013,100","1,530,987,636,508","43,288.76","43,288.60"
"2,584",175,"10,150","912,550","1,530,998,593,794","43,288.89","43,288.72"
"2,584",177,"18,750","647,250","1,531,056,913,370","43,289.57","43,289.40"
"2,584",178,"11,300","401,950","1,531,064,414,180","43,289.65","43,289.49"
"2,584",179,"28,750","409,000","1,531,072,580,039","43,289.75","43,289.58"
"2,584",193,"212,150","267,150","1,531,220,632,862","43,291.46","43,291.29"
"2,584",198,"32,850","84,000","1,531,253,727,763","43,291.84","43,291.68"
"2,584",199,"202,000","236,800","1,531,306,282,266","43,292.45","43,292.29"
"2,584",200,"35,850","78,100","1,531,346,855,042","43,292.92","43,292.76"
"2,584",201,"211,650","264,650","1,531,391,877,599","43,293.44","43,293.28"
"2,584",202,"39,450","125,700","1,531,429,984,692","43,293.88","43,293.72"
"2,584",204,"27,500","93,400","1,531,437,063,564","43,293.97","43,293.80"
"2,584",206,"25,550","33,600","1,531,446,341,500","43,294.07","43,293.91"
"2,584",207,"210,800","247,600","1,531,478,632,545","43,294.45","43,294.28"
"2,584",208,"22,850","78,650","1,531,512,274,339","43,294.84","43,294.67"
"2,584",210,"35,200","208,000","1,531,566,720,404","43,295.47","43,295.30"
"2,584",213,"23,700","192,400","1,531,574,700,435","43,295.56","43,295.39"
"2,584",216,"208,650","246,050","1,531,738,175,377","43,297.45","43,297.28"
"2,584",218,"38,350","141,650","1,531,775,368,703","43,297.88","43,297.72"
"2,584",219,"133,700","252,500","1,531,824,425,965","43,298.45","43,298.28"
"2,584",220,"23,900","83,250","1,531,858,744,581","43,298.85","43,298.68"
"2,584",221,"217,750","255,200","1,531,910,627,467","43,299.45","43,299.28"
"2,584",223,"25,800","87,800","1,531,950,934,499","43,299.91","43,299.75"
"2,584",224,"251,550","266,350","1,531,997,220,548","43,300.45","43,300.28"
"2,584",225,"34,600","42,000","1,532,031,086,185","43,300.84","43,300.68"
"2,584",226,"249,350","261,700","1,532,083,835,884","43,301.45","43,301.29"
"2,584",227,"33,300","75,800","1,532,120,930,496","43,301.88","43,301.71"
"2,584",229,"42,200","214,150","1,532,182,234,591","43,302.59","43,302.42"
"2,584",237,"84,450","240,850","1,532,287,092,907","43,303.80","43,303.64"
"2,584",238,"209,700","248,900","1,532,342,523,321","43,304.45","43,304.28"
"2,584",239,"32,250","115,300","1,532,347,773,127","43,304.51","43,304.34"
"2,584",242,"22,700","34,500","1,532,377,298,474","43,304.85","43,304.68"
"2,584",244,"205,350","261,100","1,532,429,434,213","43,305.45","43,305.29"
"2,584",245,"31,000","206,900","1,532,468,422,209","43,305.90","43,305.74"
"2,584",246,"178,000","282,850","1,532,515,104,513","43,306.44","43,306.28"
"2,584",249,"172,250","178,350","1,532,607,626,098","43,307.51","43,307.35"
"2,584",250,"37,400","130,350","1,532,638,795,130","43,307.88","43,307.71"
"2,584",252,"21,800","128,950","1,532,648,563,927","43,307.99","43,307.82"
"2,584",253,"127,150","236,250","1,532,687,107,251","43,308.43","43,308.27"
"2,584",254,"41,500","84,250","1,532,722,293,333","43,308.84","43,308.68"
"2,584",257,"44,050","203,250","1,532,738,954,319","43,309.03","43,308.87"
"2,584",264,"456,100","462,550","1,533,064,271,885","43,312.80","43,312.63"
"2,584",266,"70,400","406,750","1,533,090,634,933","43,313.11","43,312.94"
"2,584",273,"15,300","188,900","1,533,146,337,350","43,313.75","43,313.58"
"2,584",274,"20,650","187,700","1,533,168,058,937","43,314.00","43,313.83"
"2,584",277,"47,650","118,050","1,533,309,666,917","43,315.64","43,315.47"
"2,584",279,"202,700","241,200","1,533,317,710,128","43,315.73","43,315.57"
"2,584",280,"252,800","259,700","1,533,552,364,291","43,318.45","43,318.28"
"2,584",281,"30,850","85,350","1,533,586,168,021","43,318.84","43,318.67"
"2,584",282,"203,200","260,200","1,533,639,251,321","43,319.45","43,319.29"
"2,584",283,"25,450","81,050","1,533,673,521,207","43,319.85","43,319.68"
"2,584",287,"204,650","257,600","1,533,725,244,020","43,320.45","43,320.28"
"2,584",288,"40,400","146,700","1,533,762,324,696","43,320.88","43,320.71"
"2,584",290,"206,750","313,650","1,533,809,404,592","43,321.42","43,321.26"
"2,584",293,"41,000","172,950","1,533,848,325,741","43,321.87","43,321.71"
"2,584",294,"83,550","238,100","1,533,898,196,974","43,322.45","43,322.29"
"2,584",295,"41,500","126,050","1,533,931,784,947","43,322.84","43,322.67"
"2,584",296,"20,950","35,800","1,533,933,387,577","43,322.86","43,322.69"
"2,584",300,"70,650","252,850","1,534,068,077,024","43,324.42","43,324.25"
"2,584",301,"45,850","219,100","1,534,093,645,669","43,324.71","43,324.55"
"2,584",303,"130,850","239,050","1,534,152,632,696","43,325.40","43,325.23"
"2,584",304,"28,400","202,550","1,534,186,788,302","43,325.79","43,325.63"
"2,584",308,"121,150","231,000","1,534,243,103,016","43,326.44","43,326.28"
"2,584",309,"27,750","78,150","1,534,281,459,929","43,326.89","43,326.72"
"2,584",310,"218,450","284,250","1,534,329,863,548","43,327.45","43,327.28"
"2,584",311,"42,950","152,250","1,534,368,557,003","43,327.90","43,327.73"
"2,584",313,"149,800","262,900","1,534,416,139,673","43,328.45","43,328.28"
"2,584",314,"56,200","229,500","1,534,450,018,947","43,328.84","43,328.67"
"2,584",322,"132,550","239,050","1,534,502,147,573","43,329.44","43,329.28"
"2,584",323,"31,250","207,200","1,534,535,601,969","43,329.83","43,329.66"
"2,584",325,"64,000","236,300","1,534,672,551,673","43,331.41","43,331.25"
"2,584",328,"39,450","221,600","1,534,712,000,034","43,331.87","43,331.70"
"2,584",330,"131,200","241,000","1,534,761,944,012","43,332.45","43,332.28"
"2,584",331,"41,850","203,350","1,534,797,385,943","43,332.86","43,332.69"
"2,584",334,"126,050","157,550","1,534,863,235,396","43,333.62","43,333.45"
"2,584",337,"73,500","229,850","1,534,935,571,687","43,334.46","43,334.29"
"2,584",338,"31,850","85,350","1,534,968,641,268","43,334.84","43,334.67"
"2,584",340,"261,500","273,150","1,535,021,200,499","43,335.45","43,335.28"
"2,584",341,"53,000","222,000","1,535,054,660,989","43,335.84","43,335.67"
"2,584",342,"125,650","241,050","1,535,107,517,294","43,336.45","43,336.28"
"2,584",343,"32,650","78,200","1,535,142,516,910","43,336.85","43,336.69"
"2,584",344,"40,550","221,800","1,535,328,500,528","43,339.01","43,338.84"
"2,584",346,"40,650","206,300","1,535,365,766,612","43,339.44","43,339.27"
"2,584",347,"44,300","209,150","1,535,399,917,810","43,339.83","43,339.67"
"2,584",349,"133,400","236,250","1,535,453,537,507","43,340.45","43,340.29"
"2,584",350,"31,400","199,200","1,535,486,553,196","43,340.84","43,340.67"
"2,584",353,"131,050","238,650","1,535,538,665,020","43,341.44","43,341.27"
"2,584",354,"28,650","79,550","1,535,572,568,269","43,341.83","43,341.66"
"2,584",355,"263,300","269,950","1,535,625,814,935","43,342.45","43,342.28"
"2,584",356,"48,400","209,500","1,535,659,423,712","43,342.84","43,342.67"
"2,584",357,"132,700","238,450","1,535,712,210,917","43,343.45","43,343.28"
"2,584",358,"25,600","78,950","1,535,753,151,276","43,343.92","43,343.75"
"2,584",360,"51,050","170,450","1,535,833,249,637","43,344.85","43,344.68"
"2,584",363,"59,200","136,500","1,535,843,419,642","43,344.97","43,344.80"
"2,584",368,"47,350","222,000","1,536,014,206,306","43,346.94","43,346.78"
"2,584",369,"136,450","240,550","1,536,057,501,011","43,347.44","43,347.28"
"2,584",370,"27,350","188,700","1,536,097,705,241","43,347.91","43,347.74"
"2,584",371,"136,350","246,950","1,536,144,236,382","43,348.45","43,348.28"
"2,584",372,"24,150","193,000","1,536,183,902,018","43,348.91","43,348.74"
"2,584",373,"137,250","252,300","1,536,230,350,289","43,349.44","43,349.28"
"2,584",374,"35,250","113,650","1,536,261,462,257","43,349.80","43,349.64"
"2,584",375,"20,600","137,700","1,536,263,506,499","43,349.83","43,349.66"
"2,584",376,"136,250","244,300","1,536,316,890,070","43,350.45","43,350.28"
"2,584",377,"22,650","219,700","1,536,351,626,276","43,350.85","43,350.68"
"2,584",379,"63,250","170,250","1,536,408,013,701","43,351.50","43,351.33"
"2,584",380,"11,900","254,650","1,536,874,046,028","43,356.89","43,356.73"
"2,584",386,"57,300","94,300","1,536,948,391,097","43,357.76","43,357.59"
"2,584",393,"39,100","198,200","1,537,216,967,723","43,360.86","43,360.70"
"2,584",394,"154,600","238,950","1,537,267,051,234","43,361.44","43,361.28"
"2,584",397,"64,750","222,200","1,537,361,980,095","43,362.54","43,362.38"
"2,584",402,50,"44,000","1,537,408,272,729","43,363.08","43,362.91"
"2,584",413,"28,050","167,650","1,538,684,849,682","43,377.85","43,377.69"
"2,584",415,"28,250","58,900","1,538,694,496,278","43,377.96","43,377.80"
"2,584",417,"207,550","320,250","1,538,735,253,036","43,378.44","43,378.27"
"2,584",418,"36,550","84,550","1,538,769,969,286","43,378.84","43,378.67"
"2,584",425,"45,700","221,950","1,538,948,394,740","43,380.90","43,380.74"
"2,584",427,"132,150","240,100","1,538,995,454,740","43,381.45","43,381.28"
"2,584",428,"36,050","204,350","1,539,038,274,243","43,381.94","43,381.78"
"2,584",432,"25,500","49,350","1,539,121,631,752","43,382.91","43,382.74"
"2,584",433,"85,350","104,750","1,539,174,006,052","43,383.51","43,383.35"
"2,584",434,"41,600","59,600","1,539,201,883,736","43,383.84","43,383.67"
"2,584",438,"133,750","240,200","1,539,254,516,730","43,384.45","43,384.28"
"2,584",439,"32,150","186,400","1,539,287,647,333","43,384.83","43,384.66"
"2,584",440,"149,200","318,150","1,539,289,534,484","43,384.85","43,384.68"
"2,584",441,"36,800","70,150","1,539,300,744,076","43,384.98","43,384.81"
"2,584",443,"137,800","251,950","1,539,340,723,734","43,385.44","43,385.28"
"2,584",444,"25,550","81,100","1,539,368,066,512","43,385.76","43,385.59"
"2,584",453,"37,800","213,200","1,539,554,429,420","43,387.92","43,387.75"
"2,584",454,"66,200","208,750","1,539,599,236,728","43,388.44","43,388.27"
"2,584",455,"247,500","253,850","1,539,945,903,206","43,392.45","43,392.28"
"2,584",456,"125,450","230,800","1,540,291,282,196","43,396.45","43,396.28"
"2,584",458,"15,450","57,500","1,540,325,793,684","43,396.85","43,396.68"
"2,584",460,"290,050","296,500","1,540,378,305,903","43,397.45","43,397.29"
"2,584",461,"35,100","218,300","1,540,414,688,873","43,397.87","43,397.71"
"2,584",462,"129,950","248,100","1,540,464,174,975","43,398.45","43,398.28"
"2,584",463,"26,050","222,300","1,540,498,125,995","43,398.84","43,398.67"
"2,584",473,"139,500","246,900","1,540,550,920,703","43,399.45","43,399.28"
"2,584",475,"29,250","134,750","1,540,585,141,699","43,399.85","43,399.68"
"2,584",479,"69,100","132,000","1,540,662,516,677","43,400.74","43,400.58"
"2,584",480,"41,250","132,450","1,540,669,339,014","43,400.82","43,400.65"
"2,584",487,"52,350","87,700","1,540,762,638,193","43,401.90","43,401.73"
"2,584",490,"112,950","225,900","1,540,810,166,333","43,402.45","43,402.28"
"2,584",491,"33,850","79,500","1,540,843,857,622","43,402.84","43,402.67"
"2,584",495,"251,800","258,800","1,540,896,129,659","43,403.45","43,403.28"
"2,584",497,"2,900","164,850","1,540,930,062,625","43,403.84","43,403.67"
"2,584",502,"137,900","250,800","1,540,982,723,558","43,404.45","43,404.28"
"2,584",503,"96,950","295,150","1,541,015,197,963","43,404.82","43,404.66"
"2,584",506,"69,600","240,900","1,541,066,544,634","43,405.42","43,405.25"
"2,584",507,"30,150","161,550","1,541,102,929,908","43,405.84","43,405.67"
"2,584",509,"59,000","222,350","1,541,155,344,675","43,406.45","43,406.28"
"2,584",512,"37,100","207,050","1,541,188,530,671","43,406.83","43,406.62"
"2,584",519,"63,200","132,950","1,541,200,749,288","43,406.97","43,406.76"
"2,584",521,"51,350","294,400","1,541,284,904,026","43,407.95","43,407.74"
"2,584",522,"26,550","263,950","1,541,297,933,682","43,408.10","43,407.89"
"2,584",525,"196,850","231,400","1,541,362,135,753","43,408.84","43,408.63"
"2,584",528,"133,550","262,100","1,541,418,363,660","43,409.49","43,409.28"
"2,584",529,"23,250","203,650","1,541,452,809,298","43,409.89","43,409.68"
"2,584",531,"147,200","264,100","1,541,504,406,106","43,410.49","43,410.28"
"2,584",532,"25,600","188,850","1,541,538,578,768","43,410.88","43,410.67"
"2,584",536,"109,000","219,600","1,541,591,432,028","43,411.49","43,411.29"
"2,584",537,"24,550","131,750","1,541,626,222,340","43,411.90","43,411.69"
"2,584",540,"70,500","209,600","1,541,677,657,213","43,412.49","43,412.28"
"2,584",541,"27,250","199,850","1,541,711,751,962","43,412.89","43,412.68"
"2,584",545,"133,150","224,550","1,541,764,240,700","43,413.49","43,413.29"
"2,584",546,"33,150","112,050","1,541,797,910,921","43,413.88","43,413.68"
"2,584",566,"8,550","181,000","1,541,952,700,898","43,415.68","43,415.47"
"2,584",567,"38,350","192,550","1,541,973,285,695","43,415.91","43,415.71"
"2,584",568,"64,750","205,900","1,542,023,125,689","43,416.49","43,416.28"
"2,584",569,"24,000","82,850","1,542,056,975,898","43,416.88","43,416.67"
"2,584",572,"250,800","257,450","1,542,109,064,696","43,417.49","43,417.28"
"2,584",573,"24,050","78,350","1,542,148,752,980","43,417.94","43,417.74"
"2,584",574,"243,100","252,400","1,542,196,086,185","43,418.49","43,418.28"
"2,584",575,"25,850","207,950","1,542,228,151,990","43,418.86","43,418.66"
"2,584",581,"80,350","274,000","1,542,280,571,691","43,419.47","43,419.26"
"2,584",582,"25,750","223,150","1,542,313,483,990","43,419.85","43,419.64"
"2,584",587,"113,700","220,650","1,542,367,996,825","43,420.48","43,420.27"
"2,584",588,"24,350","154,800","1,542,401,832,949","43,420.87","43,420.67"
"2,584",593,"10,100","28,550","1,542,471,761,796","43,421.68","43,421.47"
"2,584",597,"37,500","206,550","1,542,553,171,680","43,422.63","43,422.42"
"2,584",598,"27,150","55,100","1,542,559,017,187","43,422.69","43,422.48"
"2,584",601,"67,850","220,000","1,542,626,812,700","43,423.48","43,423.27"
"2,584",602,"37,450","209,400","1,542,663,308,767","43,423.90","43,423.69"
"2,584",606,"2,450","34,450","1,542,732,709,056","43,424.70","43,424.49"
"2,584",607,"29,350","62,350","1,542,735,441,243","43,424.73","43,424.53"
"2,584",613,"113,000","160,300","1,542,751,503,792","43,424.92","43,424.71"
"2,584",614,"81,100","123,250","1,542,766,357,681","43,425.09","43,424.88"
"2,584",618,"65,550","248,800","1,542,819,165,815","43,425.70","43,425.50"
"2,584",623,"39,550","208,250","1,542,980,236,419","43,427.57","43,427.36"
"2,584",627,"4,250","174,350","1,542,983,761,889","43,427.61","43,427.40"
"2,584",634,"45,350","221,000","1,543,101,582,604","43,428.97","43,428.76"
"2,584",643,"76,100","228,800","1,543,318,651,681","43,431.48","43,431.28"
"2,584",644,"46,150","92,000","1,543,353,018,591","43,431.88","43,431.67"
"2,584",647,"257,900","320,150","1,543,404,248,989","43,432.48","43,432.27"
"2,584",648,"38,500","167,850","1,543,439,320,960","43,432.88","43,432.67"
"2,584",653,"138,300","224,700","1,543,491,004,621","43,433.48","43,433.27"
"2,584",654,"41,400","108,400","1,543,530,655,881","43,433.94","43,433.73"
"2,584",655,"20,550","44,100","1,543,532,299,393","43,433.96","43,433.75"
"2,584",657,"364,500","402,350","1,543,577,711,512","43,434.48","43,434.27"
"2,584",658,"32,850","73,200","1,543,610,034,096","43,434.86","43,434.65"
"2,584",662,"258,350","267,000","1,543,836,860,612","43,437.48","43,437.27"
"2,584",663,"45,250","91,000","1,543,871,004,245","43,437.88","43,437.67"
"2,584",666,"221,000","259,350","1,543,923,126,773","43,438.48","43,438.27"
"2,584",667,"48,700","169,000","1,543,961,090,927","43,438.92","43,438.71"
"2,584",669,"61,950","207,700","1,544,010,119,509","43,439.49","43,439.28"
"2,584",670,"44,000","207,250","1,544,043,838,775","43,439.88","43,439.67"
"2,584",673,"63,350","207,750","1,544,096,752,605","43,440.49","43,440.28"
"2,584",674,"28,700","165,200","1,544,134,618,869","43,440.93","43,440.72"
"2,584",675,"60,350","228,050","1,544,183,536,908","43,441.50","43,441.29"
"2,584",676,"23,400","76,650","1,544,214,383,966","43,441.85","43,441.64"
"2,584",679,"37,300","207,600","1,544,312,727,312","43,442.99","43,442.78"
"2,584",681,"64,500","207,350","1,544,441,965,521","43,444.49","43,444.28"
"2,584",682,"46,400","145,950","1,544,479,336,769","43,444.92","43,444.71"
"2,584",685,"73,350","222,350","1,544,528,903,613","43,445.49","43,445.28"
"2,584",686,"33,300","173,600","1,544,565,844,864","43,445.92","43,445.71"
"2,584",687,"75,100","220,700","1,544,614,750,203","43,446.49","43,446.28"
"2,584",688,"34,950","104,200","1,544,648,378,768","43,446.88","43,446.67"
"2,584",689,"20,450","135,000","1,544,649,970,817","43,446.89","43,446.69"
"2,584",690,"135,900","240,350","1,544,700,357,609","43,447.48","43,447.27"
"2,584",691,"29,700","243,100","1,544,738,202,973","43,447.91","43,447.71"
"2,584",693,"101,750","211,250","1,544,788,262,323","43,448.49","43,448.29"
"2,584",694,"33,550","200,500","1,544,817,169,844","43,448.83","43,448.62"
"2,584",697,"74,700","248,950","1,544,886,523,672","43,449.63","43,449.42"
"2,584",702,"42,300","195,050","1,544,912,089,780","43,449.93","43,449.72"
"2,584",703,"74,200","139,800","1,544,929,048,300","43,450.12","43,449.92"
"2,584",723,"62,150","78,150","1,545,046,307,609","43,451.48","43,451.27"
"2,584",739,"71,400","213,150","1,545,133,941,623","43,452.50","43,452.29"
"2,584",740,"35,100","229,150","1,545,169,998,904","43,452.91","43,452.70"
"2,584",741,"66,300","208,050","1,545,219,901,293","43,453.49","43,453.28"
"2,584",742,"33,450","77,050","1,545,257,321,714","43,453.92","43,453.71"
"2,584",743,"255,700","263,550","1,545,306,514,190","43,454.49","43,454.28"
"2,584",744,"33,900","187,650","1,545,322,250,851","43,454.67","43,454.47"
"2,584",745,"27,850","156,550","1,545,325,419,701","43,454.71","43,454.50"
"2,584",746,"36,900","124,700","1,545,330,124,510","43,454.77","43,454.56"
"2,584",749,"55,700","198,050","1,545,392,452,604","43,455.49","43,455.28"
"2,584",750,"22,700","195,200","1,545,413,028,809","43,455.73","43,455.52"
"2,584",765,"81,250","148,650","1,545,841,352,617","43,460.68","43,460.47"
"2,584",767,"42,400","99,550","1,545,872,375,878","43,461.04","43,460.83"
"2,584",783,"61,750","272,900","1,546,081,359,953","43,463.46","43,463.25"
"2,584",792,"122,250","237,700","1,546,860,985,156","43,472.48","43,472.28"
"2,584",793,"26,450","196,650","1,546,895,012,919","43,472.88","43,472.67"
"2,584",797,"56,950","201,450","1,546,947,523,676","43,473.49","43,473.28"
"2,584",798,"22,300","200,550","1,546,981,640,901","43,473.88","43,473.67"
"2,584",801,"65,750","212,550","1,547,033,899,693","43,474.49","43,474.28"
"2,584",802,"24,700","148,850","1,547,067,921,903","43,474.88","43,474.67"
"2,584",804,"66,700","215,600","1,547,120,325,679","43,475.49","43,475.28"
"2,584",805,"40,350","204,900","1,547,154,258,911","43,475.88","43,475.67"
"2,584",807,"56,750","201,850","1,547,206,852,793","43,476.49","43,476.28"
"2,588",7,"29,850","50,100","1,537,471,538,621","43,363.81","43,363.64"
"2,588",11,"11,550","24,150","1,537,489,171,274","43,364.01","43,363.85"
"2,588",16,"124,500","324,350","1,537,567,786,281","43,364.92","43,364.76"
"2,588",18,"206,100","543,750","1,537,614,356,156","43,365.46","43,365.30"
"2,588",19,"4,950","456,250","1,537,620,212,006","43,365.53","43,365.36"
"2,588",21,"149,550","1,014,650","1,537,632,995,697","43,365.68","43,365.51"
"2,588",23,"37,100","43,500","1,537,707,093,334","43,366.54","43,366.37"
